GroupNumber,GroupUnit,GroupSkill1,GroupSkill2,GroupSkill3,GroupSkill4,GroupPreference1,GroupPreference2,GroupPreference3,ProjectNumber,ProjectUnit,ProjectSkill1,ProjectSkill2,ProjectSkill3,ProjectSkill4,ProjectPreference1,ProjectPreference2,ProjectPreference3,Allocated
0,10004,cad,vue.js,javascript,sdn,41,13,26,61,9786,3d printing,wordpress,electrical engineering,scripting,6,34,37,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,62,10098,swift,genetic algorithms,ejs,c#,26,33,11,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,63,9785,asp.net,cad,c++,web development,19,3,15,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,64,11522,android studio,database design,sql server,xml,4,15,38,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,65,10005,matlab,software development,machine learning,software development,30,37,38,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,66,10004,saas,web development,swift,statistical analysis,22,36,22,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,67,10098,mysql,web development,3d printing,sql server,39,23,0,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,68,11522,html,business analytics ,saas,machine learning,23,21,32,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,69,10005,cloud computing solutions ,html,mysql,community engagement ,27,30,34,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,70,10005,cloud computing solutions ,electrical engineering,css,analysis,24,24,30,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,71,10004,community engagement ,software development,cloud computing solutions ,cad,13,6,1,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,72,9786,research,electrical engineering,ejs,hardware engineering,3,27,3,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,73,10098,c,agile development,robotics,mongodb,18,27,12,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,74,10004,r,cam,xml,c,0,39,7,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,75,9786,vue.js,github,rest,community engagement ,39,32,29,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,76,11522,machine learning,r,asp.net,robotics,6,15,18,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,77,9786,sql server,cloud computing solutions ,robotics,c,6,26,27,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,78,9786,qualitative research skills,data visualization,cam,cloud computing solutions ,5,6,37,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,79,9785,robotics,vue.js,javascript,community engagement ,9,38,8,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,80,10005,application development ,software development,vue.js,perl,39,1,22,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,81,11522,project management ,application development ,electrical engineering,mysql,18,2,24,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,82,10098,writing,hardware engineering,express,neural networks,27,28,32,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,83,10098,3d printing,mongodb,robotics,machine learning,17,37,0,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,84,10005,r,cloud computing solutions ,cloud computing solutions ,project management,12,30,1,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,85,10005,android studio,community engagement ,python,software development,6,28,23,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,86,10004,3d printing,project management ,python,3d printing,38,9,5,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,87,9786,hardware engineering,android studio,neural networks,c++,18,38,27,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,88,10005,database administration,electrical engineering,sql server,perl,29,10,40,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,89,9786,css,linear algebra,perl,express,1,30,3,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,90,11522,neural networks,ui design,c#,research,6,24,32,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,91,11522,node.js,angular,genetic algorithms,linear algebra,36,16,38,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,92,10004,hardware engineering,business analytics ,xml,perl,27,36,31,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,93,10005,c++,swift,statistical analysis,html,6,14,15,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,94,10005,cam,genetic algorithms,rest,statistical analysis,0,13,34,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,95,10004,mysql,linux,matlab,business analytics ,17,31,15,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,96,10098,scripting,project management,r,3d printing,8,2,10,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,97,9786,cam,statistical analysis,python,database design,23,37,4,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,98,11522,ejs,kotlin,writing,express,1,3,34,0
0,10004,cad,vue.js,javascript,sdn,41,13,26,99,11522,mongodb,research,cam,database design,37,30,19,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,0,9785,xml,hardware engineering,opensource concepts,opensource concepts,39,7,6,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,1,11522,database design,matlab,cad,3d printing,24,35,9,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,2,9786,matlab,genetic algorithms,c,matlab,10,33,15,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,3,11522,research,express,kotlin,statistical analysis,31,32,35,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,4,10005,database administration,ejs,web development,sdn,29,0,17,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,5,10004,research,ui design,analysis,vue.js,0,6,33,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,6,9785,r,sql server,project management ,swift,37,34,34,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,7,10004,electrical engineering,opensource concepts,wordpress,research,37,12,16,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,8,10004,swift,mobile app development,neural networks,angular,27,17,23,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,9,10098,xml,github,mongodb,python,26,1,32,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,10,10098,sql server,android studio,analysis,analysis,18,0,36,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,11,10005,web development,sdn,web development,github,31,10,6,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,12,10098,ejs,project management ,mongodb,matlab,28,39,6,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,13,10005,database administration,application development ,angular,rest,23,35,31,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,14,10098,mobile app development,mobile app development,node.js,robotics,28,12,17,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,15,9785,vue.js,research,database administration,xml,40,28,16,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,16,9786,sdn,xml,software development,sql server,38,1,34,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,17,9786,c++,application development ,3d printing,express,4,21,18,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,18,10098,rest,ui design,project management ,scripting,1,11,17,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,19,10005,rest,swift,sql server,xml,24,14,16,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,20,10004,opensource concepts,community engagement ,statistical analysis,electrical engineering,33,35,34,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,21,11522,robotics,saas,genetic algorithms,web development,23,7,14,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,22,10098,wordpress,mobile app development,hardware engineering,scripting,1,18,11,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,23,11522,community engagement ,opensource concepts,rest,sql server,29,16,32,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,24,10098,hardware engineering,cad,swift,database administration,32,38,20,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,25,10098,ejs,css,genetic algorithms,cad,23,19,17,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,26,10098,asp.net,3d printing,mysql,database administration,5,17,10,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,27,9786,research,application development ,rest,cad,20,31,36,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,28,10004,scripting,rest,robotics,mongodb,21,35,7,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,29,10098,web development,qualitative research skills,android studio,saas,39,36,17,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,30,10005,ui design,software development,c,cloud computing solutions ,25,3,12,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,31,9786,linux,project management,c#,linear algebra,20,21,5,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,32,10098,rest,robotics,javascript,research,21,24,1,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,33,10098,express,statistical analysis,ui design,3d printing,21,22,9,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,34,9785,mongodb,qualitative research skills,wordpress,xml,2,36,4,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,35,10004,3d printing,research,machine learning,perl,16,12,25,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,36,11522,project management,mongodb,database administration,express,8,39,0,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,37,9786,genetic algorithms,ui design,neural networks,neural networks,37,34,8,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,38,11522,saas,web development,sql server,javascript,13,19,31,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,39,9786,express,business analytics ,linux,cloud computing solutions ,1,35,17,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,40,9785,data visualization,project management,mobile app development,project management,3,40,6,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,41,9785,asp.net,electrical engineering,angular,sdn,1,17,34,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,42,9786,database design,angular,saas,c++,28,37,11,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,43,10004,sdn,r,sql server,opensource concepts,10,3,19,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,44,11522,css,ejs,cloud computing solutions ,electrical engineering,35,28,31,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,45,9786,ui design,ejs,css,statistical analysis,9,9,21,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,46,9786,c#,3d printing,python,data visualization,11,11,25,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,47,10004,mysql,mobile app development,database design,python,19,39,16,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,48,10098,mobile app development,xml,statistical analysis,vue.js,10,0,40,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,49,9785,wordpress,database administration,html,asp.net,14,7,2,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,50,11522,machine learning,qualitative research skills,project management,c,19,17,32,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,51,10098,genetic algorithms,mysql,javascript,statistical analysis,33,40,34,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,52,9785,kotlin,scripting,sql server,node.js,5,3,24,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,53,10005,cam,vue.js,github,sql server,39,22,38,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,54,9786,hardware engineering,scripting,vue.js,business analytics ,39,33,15,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,55,9785,project management,node.js,neural networks,saas,38,7,22,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,56,11522,xml,database administration,3d printing,opensource concepts,8,31,7,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,57,10005,data visualization,cam,swift,swift,17,25,4,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,58,9786,agile development,web development,github,electrical engineering,33,10,38,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,59,9785,ui design,vue.js,c,qualitative research skills,5,13,32,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,60,10098,database administration,application development ,sql server,cam,24,29,34,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,61,9786,3d printing,wordpress,electrical engineering,scripting,6,34,37,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,62,10098,swift,genetic algorithms,ejs,c#,26,33,11,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,63,9785,asp.net,cad,c++,web development,19,3,15,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,64,11522,android studio,database design,sql server,xml,4,15,38,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,65,10005,matlab,software development,machine learning,software development,30,37,38,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,66,10004,saas,web development,swift,statistical analysis,22,36,22,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,67,10098,mysql,web development,3d printing,sql server,39,23,0,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,68,11522,html,business analytics ,saas,machine learning,23,21,32,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,69,10005,cloud computing solutions ,html,mysql,community engagement ,27,30,34,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,70,10005,cloud computing solutions ,electrical engineering,css,analysis,24,24,30,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,71,10004,community engagement ,software development,cloud computing solutions ,cad,13,6,1,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,72,9786,research,electrical engineering,ejs,hardware engineering,3,27,3,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,73,10098,c,agile development,robotics,mongodb,18,27,12,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,74,10004,r,cam,xml,c,0,39,7,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,75,9786,vue.js,github,rest,community engagement ,39,32,29,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,76,11522,machine learning,r,asp.net,robotics,6,15,18,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,77,9786,sql server,cloud computing solutions ,robotics,c,6,26,27,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,78,9786,qualitative research skills,data visualization,cam,cloud computing solutions ,5,6,37,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,79,9785,robotics,vue.js,javascript,community engagement ,9,38,8,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,80,10005,application development ,software development,vue.js,perl,39,1,22,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,81,11522,project management ,application development ,electrical engineering,mysql,18,2,24,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,82,10098,writing,hardware engineering,express,neural networks,27,28,32,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,83,10098,3d printing,mongodb,robotics,machine learning,17,37,0,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,84,10005,r,cloud computing solutions ,cloud computing solutions ,project management,12,30,1,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,85,10005,android studio,community engagement ,python,software development,6,28,23,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,86,10004,3d printing,project management ,python,3d printing,38,9,5,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,87,9786,hardware engineering,android studio,neural networks,c++,18,38,27,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,88,10005,database administration,electrical engineering,sql server,perl,29,10,40,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,89,9786,css,linear algebra,perl,express,1,30,3,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,90,11522,neural networks,ui design,c#,research,6,24,32,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,91,11522,node.js,angular,genetic algorithms,linear algebra,36,16,38,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,92,10004,hardware engineering,business analytics ,xml,perl,27,36,31,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,93,10005,c++,swift,statistical analysis,html,6,14,15,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,94,10005,cam,genetic algorithms,rest,statistical analysis,0,13,34,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,95,10004,mysql,linux,matlab,business analytics ,17,31,15,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,96,10098,scripting,project management,r,3d printing,8,2,10,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,97,9786,cam,statistical analysis,python,database design,23,37,4,0
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,98,11522,ejs,kotlin,writing,express,1,3,34,1
1,11522,data visualization,kotlin,swift,3d printing,52,78,65,99,11522,mongodb,research,cam,database design,37,30,19,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,0,9785,xml,hardware engineering,opensource concepts,opensource concepts,39,7,6,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,1,11522,database design,matlab,cad,3d printing,24,35,9,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,2,9786,matlab,genetic algorithms,c,matlab,10,33,15,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,3,11522,research,express,kotlin,statistical analysis,31,32,35,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,4,10005,database administration,ejs,web development,sdn,29,0,17,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,5,10004,research,ui design,analysis,vue.js,0,6,33,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,6,9785,r,sql server,project management ,swift,37,34,34,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,7,10004,electrical engineering,opensource concepts,wordpress,research,37,12,16,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,8,10004,swift,mobile app development,neural networks,angular,27,17,23,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,9,10098,xml,github,mongodb,python,26,1,32,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,10,10098,sql server,android studio,analysis,analysis,18,0,36,1
2,10098,html,vue.js,analysis,kotlin,31,14,77,11,10005,web development,sdn,web development,github,31,10,6,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,12,10098,ejs,project management ,mongodb,matlab,28,39,6,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,13,10005,database administration,application development ,angular,rest,23,35,31,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,14,10098,mobile app development,mobile app development,node.js,robotics,28,12,17,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,15,9785,vue.js,research,database administration,xml,40,28,16,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,16,9786,sdn,xml,software development,sql server,38,1,34,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,17,9786,c++,application development ,3d printing,express,4,21,18,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,18,10098,rest,ui design,project management ,scripting,1,11,17,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,19,10005,rest,swift,sql server,xml,24,14,16,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,20,10004,opensource concepts,community engagement ,statistical analysis,electrical engineering,33,35,34,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,21,11522,robotics,saas,genetic algorithms,web development,23,7,14,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,22,10098,wordpress,mobile app development,hardware engineering,scripting,1,18,11,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,23,11522,community engagement ,opensource concepts,rest,sql server,29,16,32,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,24,10098,hardware engineering,cad,swift,database administration,32,38,20,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,25,10098,ejs,css,genetic algorithms,cad,23,19,17,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,26,10098,asp.net,3d printing,mysql,database administration,5,17,10,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,27,9786,research,application development ,rest,cad,20,31,36,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,28,10004,scripting,rest,robotics,mongodb,21,35,7,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,29,10098,web development,qualitative research skills,android studio,saas,39,36,17,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,30,10005,ui design,software development,c,cloud computing solutions ,25,3,12,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,31,9786,linux,project management,c#,linear algebra,20,21,5,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,32,10098,rest,robotics,javascript,research,21,24,1,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,33,10098,express,statistical analysis,ui design,3d printing,21,22,9,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,34,9785,mongodb,qualitative research skills,wordpress,xml,2,36,4,0
2,10098,html,vue.js,analysis,kotlin,31,14,77,35,10004,3d printing,research,machine learning,perl,16,12,25,0
